laboratorios Laproff -  -  - Antioquia
GFB PRO 300 (CN018022)
Historial de eventos

'Rango : 'Por tiempo:' (01-29-2025 05:48:48 ... 02-05-2025 06:48:48)
'Filtro :   usuarios = 'Todos los usuarios'  Eventos = 'Todos los eventos'

Marca de tiempo,Evento
01-31-2025 15:20:01,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:20:09,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:20:56,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:21:11,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:21:25,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:21:37,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:21:58,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:23:33,'valor cambió Llenar unidad de aspersión  - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:23:35,'valor cambió Llenar unidad de aspersión  - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:23:37,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:24:52,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:26:13,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:27:26,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:28:09,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:29:22,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:31:00,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:32:15,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:33:28,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:34:41,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:36:04,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:37:16,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:37:17,'valor cambió Prueba de aspersión - Mando Desde Apagado a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:39:02,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 80 RPM a 80 RPM - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:39:25,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:40:37,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:42:26,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:43:39,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:45:13,'valor cambió Tasa de aspersión (F301030) - Punto Establecido Desde 3200 g/min a 1600 g/min - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:46:19,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:47:31,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:48:11,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:49:23,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:50:47,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:51:59,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:52:57,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:54:09,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:19:54,'valor cambió Tasa de aspersión (F301030) - Punto Establecido Desde 1600 g/min a 3000 g/min - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:20:28,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:21:40,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:21:40,'valor cambió Prueba de aspersión - Mando Desde Apagado a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:22:53,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:24:04,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:25:25,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:26:37,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:29:13,'valor cambió Tasa de aspersión (F301030) - Punto Establecido Desde 3000 g/min a 1500 g/min - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:29:15,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:29:34,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:30:10,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:31:22,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:32:24,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:33:36,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:34:18,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:35:31,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:36:34,'valor cambió Tasa de aspersión (F301030) - Punto Establecido Desde 1500 g/min a 100 g/min - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:36:42,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:37:56,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:38:14,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:39:26,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:40:34,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:41:47,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:43:12,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:44:24,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:48:10,'valor cambió Tasa de aspersión (F301030) - Punto Establecido Desde 100 g/min a 3000 g/min - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:48:34,'valor cambió Tasa de aspersión (F301030) - Controlador P Factor Desde 0.99 a 1.00 - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:48:54,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:50:07,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:51:02,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:52:07,'valor cambió Tasa de aspersión (F301030) - Controlador P Factor Desde 1.00 a 1.01 - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:52:14,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:53:00,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:54:13,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:54:54,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:56:06,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:56:35,'valor cambió Tasa de aspersión (F301030) - Controlador P Factor Desde 1.01 a 1.10 - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:56:45,'valor cambió Tasa de aspersión (F301030) - Factor controlador Desde 5.0 segundo a 5.5 segundo - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:57:36,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:58:48,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 16:59:49,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:01:01,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:01:18,'valor cambió Tasa de aspersión (F301030) - Controlador P Factor Desde 1.10 a 1.50 - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:01:20,'valor cambió Tasa de aspersión (F301030) - Factor controlador Desde 5.5 segundo a 6.0 segundo - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:02:04,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:03:17,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:04:18,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:05:30,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:06:10,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:07:23,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:08:09,'valor cambió Tasa de aspersión (F301030) - Punto Establecido Desde 3000 g/min a 1500 g/min - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:08:20,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:09:33,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:10:05,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:11:17,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:11:42,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:12:04,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:12:13,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:13:25,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:16:07,'valor cambió Tasa de aspersión (F301030) - Punto Establecido Desde 1500 g/min a 100 g/min - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:16:21,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:17:34,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:19:59,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:21:13,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:21:26,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:22:38,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:23:06,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:24:18,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:26:14,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:27:27,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:28:59,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:30:40,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:31:59,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:33:11,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:35:02,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
01-31-2025 17:36:15,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
01-31-2025 19:20:38,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:21:11,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:21:31,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-31-2025 19:21:40,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:11,'valor cambió Válvula de drenaje de la torre - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:12,'valor cambió Válvula de drenaje de la torre - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:21,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:23,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:40,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:40,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Desinflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:46,'valor cambió Filtros instalados - Mando Desde Sí a No - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:57,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:23:02,'valor cambió Filtros instalados - Mando Desde No a Sí - por linaro (Lina Rios Otalvaro)
01-31-2025 19:23:04,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:23:50,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:24:05,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:24:52,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-31-2025 19:25:02,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:26:01,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
01-31-2025 19:28:32,'receta detenida en operación 1 (Precalentamiento)
01-31-2025 19:28:32,'Abrir proceso
01-31-2025 19:28:54,'receta iniciada en operación 1 (Precalentamiento)
01-31-2025 19:29:14,'valor cambió Lámpara (X203020) - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-31-2025 19:30:41,'valor cambió  (Operación 1) - Punto Establecido Desde 40 °C a 55 °C - por linaro (Lina Rios Otalvaro)
01-31-2025 19:32:01,'receta pausada en operación 1 (Precalentamiento)
01-31-2025 19:33:12,'receta detenida en operación 1 (Precalentamiento)
